,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,D:dota_replay/Nethercore/20260427/,http://replay184.valve.net/570/8788225653_451013349.dem.bz2,73.17330169677734,toDo,8788225653.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,D:dota_replay/Nethercore/20260426/,http://replay185.valve.net/570/8787059435_493146717.dem.bz2,39.071900367736816,toDo,8787059435.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,D:dota_replay/Nethercore/20260426/,http://replay181.valve.net/570/8786985982_328482635.dem.bz2,54.45678901672363,toDo,8786985982.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,D:dota_replay/Nethercore/20260425/,http://replay185.valve.net/570/8785727301_72292895.dem.bz2,60.532912254333496,toDo,8785727301.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,D:dota_replay/Nethercore/20260425/,http://replay185.valve.net/570/8785654205_1167516342.dem.bz2,35.342671394348145,toDo,8785654205.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,D:dota_replay/Nethercore/20260425/,http://replay181.valve.net/570/8785327620_950487601.dem.bz2,46.64004230499267,toDo,8785327620.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,D:dota_replay/Nethercore/20260425/,http://replay183.valve.net/570/8785274198_1860402467.dem.bz2,38.85801124572754,toDo,8785274198.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,D:dota_replay/Nethercore/20260424/,http://replay181.valve.net/570/8784059625_1652959563.dem.bz2,51.763479232788086,toDo,8784059625.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,D:dota_replay/Nethercore/20260424/,http://replay183.valve.net/570/8784015752_295616594.dem.bz2,37.15192413330078,toDo,8784015752.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,D:dota_replay/Nethercore/20260424/,http://replay185.valve.net/570/8783955603_1109823398.dem.bz2,65.82999897003174,toDo,8783955603.0
